auction_id,experiment,date,hour,device_make,platform_os,browser,response
70bbea5e-a4eb-44f0-b7a0-407ba5566f6b,exposed,2020-07-08,5,Generic Smartphone,6,Chrome Mobile,1
73fe9c6d-6ea9-4fb4-a648-82bb846301dd,exposed,2020-07-06,4,Generic Smartphone,6,Chrome Mobile,1
7618f84a-b89a-4581-ac8b-87ab7b0bf87e,exposed,2020-07-04,6,ELE-L09,6,Facebook,1
780a2d7e-d8c1-4e19-87b2-eb98a077f7ba,exposed,2020-07-10,4,Generic Smartphone,6,Chrome Mobile,1
78334283-17e0-4221-b93b-18d65beffe9b,exposed,2020-07-03,13,Generic Smartphone,6,Chrome Mobile,1
7886e538-d171-497f-9120-419aa7593dfa,exposed,2020-07-09,17,Samsung SM-A507FN,6,Chrome Mobile WebView,1
7908cc88-7e67-4274-91ee-bda6469233ae,exposed,2020-07-09,7,Generic Smartphone,6,Chrome Mobile,1
7c003bed-32c3-4236-abf0-f571debe769b,exposed,2020-07-05,3,iPhone,5,Mobile Safari,1
7c3d937d-e200-4def-9db5-997e0eff2af8,exposed,2020-07-04,3,Nokia undefined$2$3,6,Chrome Mobile,1
7cebd2b7-7978-428a-b0a8-9d38766bd299,exposed,2020-07-07,22,Generic Smartphone,6,Chrome Mobile,1
7cff2a18-9c03-40c2-838d-ae4921a5c0ba,exposed,2020-07-03,7,Generic Smartphone,6,Chrome Mobile WebView,1
7d16ebd6-b007-41c6-8737-f4e04c92cd0e,exposed,2020-07-05,7,Samsung SM-G975F,6,Samsung Internet,1
7d8376bc-6f71-47c3-9c86-a938bc5d0596,exposed,2020-07-03,0,Generic Smartphone,6,Chrome Mobile,1
7d978bd2-f198-44a2-b918-9ba681a621ef,exposed,2020-07-09,17,Generic Smartphone,6,Chrome Mobile,1
7e217480-6a52-4e39-8d0d-9b0dea622668,exposed,2020-07-03,3,Samsung SM-G975F,6,Chrome Mobile WebView,1
7f2d94ee-ff1d-4c9c-b0e1-4844186e7b7b,exposed,2020-07-03,13,Samsung SM-A750FN,6,Chrome Mobile WebView,1
805cffd0-43b1-40a1-aecd-e04055b6059f,exposed,2020-07-08,12,Generic Smartphone,6,Chrome Mobile,1
82941242-45c0-4aa7-afa7-ca68cb4eff7a,exposed,2020-07-07,9,Generic Smartphone,6,Chrome Mobile,1
85308108-0ccf-4b2b-9157-bdd4ea63d1c7,exposed,2020-07-04,10,Samsung SM-G965F,6,Facebook,1
85bd4f2e-5918-4cd2-87ad-a8f7af4c6b96,exposed,2020-07-05,6,Generic Smartphone,6,Chrome Mobile,1
85e1ba26-acbc-4f7a-aa1a-07f1ab85fdbd,exposed,2020-07-06,2,Generic Smartphone,6,Chrome Mobile,1
8723a7a4-cd02-4a3d-b9e3-6eff47e78f61,exposed,2020-07-10,14,Generic Smartphone,6,Facebook,1
879959a8-33d9-4b17-aab5-cf5bdfb3dcde,exposed,2020-07-03,8,Samsung SM-G920F,6,Chrome Mobile WebView,1
87ef35fb-79b1-483b-a170-01efc3dd945c,exposed,2020-07-08,16,Generic Smartphone,6,Chrome Mobile,1
8992b170-1fd2-49ad-b91d-2d63d67d117c,exposed,2020-07-10,7,HTC Desire $2,6,Chrome Mobile,1
8a9d35a5-5980-4591-82e8-1b7fa84b2af8,exposed,2020-07-05,16,Generic Smartphone,6,Chrome Mobile,1
8aae92c5-0763-4083-85ec-ccf1b3eaadfb,exposed,2020-07-10,15,Generic Smartphone,6,Chrome Mobile,1
8aca8139-c391-4b39-b59c-17935644ea8f,exposed,2020-07-06,10,I3312,6,Chrome Mobile WebView,1
8b2452c1-0369-4a53-bb54-89aa3cea995e,exposed,2020-07-03,9,A0001,6,Chrome Mobile WebView,1
8b548c31-77ed-4cf9-a121-b9872f6f23c7,exposed,2020-07-09,18,Samsung SM-J330FN,6,Samsung Internet,1
8cc6fcc9-3e50-4755-bae9-7a7167ad6d23,exposed,2020-07-04,10,LG-$2,6,Chrome Mobile,1
8decec21-514c-4c2a-a9e1-bee3ba4fa94c,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,1
8e4faab7-7026-4d9d-9a7f-1cbc2173a45d,exposed,2020-07-08,22,Generic Smartphone,6,Chrome Mobile,1
8f17389a-627f-46c4-ad26-ee2321f46f52,exposed,2020-07-08,15,MRD-LX1,6,Chrome Mobile,1
8f485c8d-13f9-4562-8d94-b554adfe8c90,exposed,2020-07-03,5,Generic Smartphone,6,Chrome Mobile,1
9061fdc8-1533-4fe9-93e3-21c3658c7bfb,exposed,2020-07-09,15,Generic Smartphone,6,Chrome Mobile WebView,1
90e88134-b9bc-4655-99d1-3f73b124c1bc,exposed,2020-07-10,15,Generic Smartphone,6,Chrome Mobile,1
921af32a-10a3-4dc7-a547-bdb5481d179f,exposed,2020-07-08,5,Generic Smartphone,6,Chrome Mobile,1
921b8666-ccb6-47b0-9065-045eb77aba55,exposed,2020-07-08,14,Generic Smartphone,6,Chrome Mobile,1
92705646-0c13-499c-9bde-b5ad2e1293fd,exposed,2020-07-03,9,Samsung SM-A202F,6,Chrome Mobile WebView,1
92e55795-389a-4fbf-ad4a-5c351cc1c20c,exposed,2020-07-07,14,Generic Smartphone,6,Chrome Mobile,1
9484b215-8f77-484b-acce-0197401f85e1,exposed,2020-07-07,12,Generic Smartphone,6,Chrome Mobile,1
95d3a4df-6c4b-46d7-a597-3a46a1bab21a,exposed,2020-07-10,0,Generic Smartphone,6,Chrome Mobile WebView,1
98814422-235a-410c-a4c6-70643ecca103,exposed,2020-07-07,21,Samsung SM-A105FN,6,Facebook,1
991c90cb-482f-4a50-9a5a-8eb6e853e9b3,exposed,2020-07-04,11,Samsung SM-G950F,6,Chrome Mobile WebView,1
9a00b17e-37ce-4cd4-82d6-7bc4d21cc524,exposed,2020-07-04,14,Samsung SM-J610FN,6,Chrome Mobile WebView,1
9a1735fe-3cbf-41c1-ba89-a57a6e2d00ba,exposed,2020-07-08,18,Nokia undefined$2$3,6,Chrome Mobile,1
9a685f5c-8764-48cb-9b43-a3f91249a208,exposed,2020-07-07,20,Generic Smartphone,6,Chrome Mobile,1
9aab129d-e08a-4b96-a25e-2421cbb727ca,exposed,2020-07-04,19,Generic Smartphone,6,Chrome Mobile,1
9c31388f-843a-497f-a45d-4918c4a20dc9,exposed,2020-07-08,17,Samsung SM-G900F,6,Chrome Mobile WebView,1
9d7fc4b4-7027-4087-917c-9ae1ac0e5e32,exposed,2020-07-08,18,Generic Smartphone,6,Chrome Mobile,1
9d958055-c1bf-44bb-ab31-f787ca9e116c,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,1
9f83924e-4cd3-4fa4-bd2b-d2487cf165f7,exposed,2020-07-04,14,Samsung SM-G965F,6,Chrome Mobile WebView,1
a05e9add-bb58-4aae-a3d0-bcdeb71ea826,exposed,2020-07-08,19,Samsung SM-G960F,6,Chrome Mobile WebView,1
a10f359f-02a7-46eb-857b-bd81f9887a77,exposed,2020-07-04,11,Generic Smartphone,6,Chrome Mobile,1
a12cd168-64d7-4b56-8313-718b961cc7da,exposed,2020-07-09,23,Generic Smartphone,6,Chrome Mobile,1
a1743578-b709-4005-9d16-6d4fe616a0a4,exposed,2020-07-05,14,Generic Smartphone,6,Chrome Mobile,1
a2eeae08-0d8b-47a0-ac76-d2940d887925,exposed,2020-07-06,6,Generic Smartphone,6,Chrome Mobile,1
a34ae261-b70c-496b-95cc-29ee373d5504,exposed,2020-07-08,18,Samsung SM-G950F,6,Chrome Mobile WebView,1
a3942624-335c-4567-9f98-78ccbb5791d0,exposed,2020-07-03,5,XiaoMi MI MAX 3,6,Chrome Mobile WebView,1
a3af7c56-caf7-4ee0-bdfd-d5514dd03fbb,exposed,2020-07-08,18,Samsung SM-G950F,6,Chrome Mobile WebView,1
a3f3e37c-6eae-4917-b5b0-e13479fe7773,exposed,2020-07-09,7,Samsung SM-G960F,6,Chrome Mobile WebView,1
a4015637-4710-4ea6-b9dc-f857eeeeec43,exposed,2020-07-08,19,Generic Smartphone,6,Chrome Mobile,1
a45e5d2a-1446-40db-b566-6a0736dd6178,exposed,2020-07-10,3,Generic Smartphone,6,Chrome Mobile,1
a49bdc14-6b4e-404e-bd88-55f133eab2ac,exposed,2020-07-07,19,Generic Smartphone,6,Chrome Mobile,1
a5041bd1-e908-4c61-8b7b-273ca524ee10,exposed,2020-07-04,5,Generic Smartphone,6,Chrome Mobile,1
a6d7e9ac-1bf2-4ae3-b7c5-92b26ab22c27,exposed,2020-07-04,13,F3311,6,Chrome Mobile WebView,1
a730ff93-b20f-4a23-b703-7c5becca5aac,exposed,2020-07-08,4,Generic Smartphone,6,Chrome Mobile,1
a856a48d-7058-4040-91bf-efd0e66bccbf,exposed,2020-07-03,11,Generic Smartphone,6,Facebook,1
a8ab330a-93fb-4e1c-befd-9bbe60f12bfb,exposed,2020-07-10,4,Generic Smartphone,6,Chrome Mobile,1
a8d13798-4340-4648-bc23-faf9db50d255,exposed,2020-07-09,17,Samsung SM-G965F,6,Chrome Mobile WebView,1
a98ffc07-6388-48ec-b8dd-1d9f77fd07d3,exposed,2020-07-09,22,Samsung SM-A600FN,6,Chrome Mobile WebView,1
a9ae870a-0366-40db-b28b-ea5e6ec79dce,exposed,2020-07-05,14,Generic Smartphone,6,Chrome Mobile,1
a9e6ee56-7444-4706-bb2c-b6b8b24da285,exposed,2020-07-10,0,Samsung SM-G975F,6,Facebook,1
aa84454c-a749-4c98-bf9f-1f99c04416af,exposed,2020-07-08,16,Generic Smartphone,6,Chrome Mobile,1
aace9395-b69f-45c7-9d4e-16fbc8bfba07,exposed,2020-07-08,21,Samsung SM-G950F,6,Chrome Mobile WebView,1
aaec3a7c-6ff3-45df-9fbf-f4f2ae3852e9,exposed,2020-07-08,15,Generic Smartphone,6,Chrome Mobile,1
ad5c63c0-72b0-404b-8a50-501f8246be93,exposed,2020-07-09,11,Generic Smartphone,6,Chrome Mobile,1
ae9f6ee5-224f-40d6-883e-8bddbd7f978d,exposed,2020-07-08,16,Generic Smartphone,6,Chrome Mobile,1
af147643-56d6-4f28-9224-4537248b3f49,exposed,2020-07-08,7,Generic Smartphone,6,Chrome Mobile,1
af93dc3a-75b2-4b54-b3e6-c6afb098696a,exposed,2020-07-07,6,Generic Smartphone,6,Chrome Mobile WebView,1
afab37f9-8881-48eb-b9d7-9b854d618b68,exposed,2020-07-05,5,Generic Smartphone,6,Chrome Mobile,1
b04db329-2d89-450f-825b-00216060bca8,exposed,2020-07-04,7,OnePlus ONEPLUS A5010,6,Chrome Mobile WebView,1
b11f8207-f3cf-422d-a3e4-dfe525ed237b,exposed,2020-07-03,2,Generic Smartphone,6,Chrome Mobile,1
b1b39d3f-03d4-4e34-b9e7-ad6a182aea98,exposed,2020-07-08,15,Generic Smartphone,6,Chrome Mobile,1
b211f7b9-f7da-4e78-8ffb-bf9ea17af88f,exposed,2020-07-04,13,Generic Smartphone,6,Chrome Mobile,1
b259cb89-63b5-4239-9bcb-84f19e681c50,exposed,2020-07-03,2,Generic Smartphone,6,Chrome Mobile,1
b266d009-41a6-4d57-9a12-aa28fe724091,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,1
b2d3a947-8481-44f5-928a-aa08526bf69c,exposed,2020-07-09,3,Generic Smartphone,6,Chrome Mobile,1
b2daef31-9b6c-4577-a426-233da40fa8d8,exposed,2020-07-03,7,TA-1033,6,Chrome Mobile WebView,1
b334a6b5-2ce7-4e9a-9215-4bc7c560578a,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,1
b48c5ed5-8810-4dc0-ae42-086544d0ed9c,exposed,2020-07-03,13,Generic Smartphone,6,Chrome Mobile,1
b4eba3d3-4308-4ec3-a91f-ccbc76408353,exposed,2020-07-05,12,Samsung SM-G960F,6,Facebook,1
b4f2fe23-ce2e-4b8f-ae93-4314aac8866b,exposed,2020-07-10,6,Generic Smartphone,6,Chrome Mobile,1
b53b982f-5bf2-4b71-b04e-f97107f07e6d,exposed,2020-07-09,13,Pixel 3a,6,Chrome Mobile WebView,1
b62683b9-dd40-4825-a97f-3c999dd85247,exposed,2020-07-05,18,Generic Smartphone,6,Chrome Mobile,1
b7b15234-78e7-4631-9c02-ba0808686c6b,exposed,2020-07-08,14,Samsung SM-G960F,6,Chrome Mobile WebView,1
b84ee86d-aee1-4f0f-84f7-4820eba84c29,exposed,2020-07-07,1,Samsung SM-N976B,6,Chrome Mobile WebView,1
b959842f-de5a-43c2-8d15-4b0d5a7914b7,exposed,2020-07-10,2,Generic Smartphone,6,Chrome Mobile,1
baaecbb8-1ee4-4fe0-8fd3-5d273cef8c4d,exposed,2020-07-03,6,Generic Smartphone,6,Chrome Mobile,1
bc2e2abf-50d9-4c83-898c-405f60c2924c,exposed,2020-07-10,0,Samsung SM-A202F,6,Chrome Mobile WebView,1
bc31e71b-9e4b-4212-a9b4-9e637093c86e,exposed,2020-07-08,16,Generic Smartphone,6,Chrome Mobile,1
bc58ae09-99ec-4b81-8fd8-c19ec8c619c8,exposed,2020-07-09,8,Generic Smartphone,6,Chrome Mobile,1
bdb87f74-b7ed-42bb-9f8e-9efe55cb25d6,exposed,2020-07-05,15,Generic Smartphone,6,Chrome Mobile,1
bdf43d25-fd7d-482e-a383-46b217cede7d,exposed,2020-07-06,9,Generic Smartphone,6,Chrome Mobile,1
be372afe-82ca-4989-9270-ffa4c9440668,exposed,2020-07-04,17,Samsung SM-G975F,6,Samsung Internet,1
